sample,symbol
287992,N
288301,N
288621,N
288927,N
289233,N
289533,N
289838,N
290164,N
290502,N
290830,N
291142,N
291460,N
291770,N
292082,N
292417,N
292745,N
293057,N
293381,N
293694,N
294006,N
294308,N
294636,N
294964,N
295273,N
295586,N
295893,N
296193,N
296506,N
296844,N
297154,N
297458,N
297767,N
298059,N
298359,N
298658,N
298975,N
299280,N
299585,N
299896,N
300196,N
300505,N
300789,N
301106,N
301426,N
301730,N
302037,N
302336,N
302638,N
302931,N
303258,N
303557,N
303860,N
304164,N
304460,N
304754,N
305043,N
305353,N
305672,N
305983,N
306285,N
306584,N
306884,N
307177,N
307498,N
307808,N
308122,N
308427,N
308736,N
309035,N
309331,N
309646,N
309965,N
310289,N
310604,N
310906,N
311201,N
311498,N
311819,N
312136,N
312441,N
312751,N
313040,N
313336,N
313630,N
313939,N
314247,N
314553,N
314853,N
315156,N
315448,N
315736,N
316049,N
316369,N
316690,N
316987,N
317288,N
317585,N
317892,N
318186,N
318491,N
318801,N
319094,N
319409,N
319681,N
319966,N
320254,N
320567,N
320884,N
321184,N
321479,N
321777,N
322072,N
322363,N
322680,N
322990,N
323287,N
323584,N
323886,N
324167,N
324445,N
324751,N
325059,N
325363,N
325657,N
325955,N
326239,N
326527,N
326842,N
327157,N
327471,N
327770,N
328065,N
328358,N
328657,N
328965,N
329277,N
329589,N
329904,N
330212,N
330507,N
330800,N
331105,N
331433,N
331743,N
332028,N
332329,N
332618,N
332916,N
333210,N
333527,N
333840,N
334148,N
334457,N
334767,N
335076,N
335377,N
335698,N
336025,N
336339,N
336655,N
336962,N
337273,N
337581,N
337910,N
338236,N
338545,N
338853,N
339161,N
339462,N
339767,N
340089,N
340408,N
340714,N
341023,N
341331,N
341613,N
341911,N
342238,N
342555,N
342856,N
343162,N
343465,N
343756,N
344065,N
344385,N
344705,N
345012,N
345327,N
345640,N
345926,N
346228,N
346542,N
346850,N
347155,N
347456,N
347747,N
348042,N
348343,N
348655,N
348955,N
349252,N
349554,N
349847,N
350141,N
350424,N
350731,N
351040,N
351354,N
351652,N
351949,N
352244,N
352531,N
352853,N
353177,N
353491,N
353792,N
354098,N
354402,N
354699,N
355016,N
355337,N
355648,N
355955,N
356263,N
356564,N
356858,N
357182,N
357507,N
357828,N
358134,N
358442,N
358739,N
359036,N
359350,N
359662,N
359970,N
360272,N
360573,N
360863,N
361145,N
361456,N
361767,N
362082,N
362382,N
362687,N
362986,N
363284,N
363593,N
363910,N
364226,N
364528,N
364834,N
365133,N
365429,N
365735,N
366056,N
366384,N
366688,N
366995,N
367296,N
367596,N
367919,N
368249,N
368574,N
368880,N
369194,N
369507,N
369808,N
370128,N
370455,N
370772,N
371085,N
371394,N
371694,N
371990,N
372317,N
372639,N
372958,N
373268,N
373579,N
373883,N
374181,N
374506,N
374832,N
375146,N
375464,N
375776,N
376080,N
376371,N
376693,N
377011,N
377323,N
377636,N
377938,N
378236,N
378540,N
378864,N
379185,N
379493,N
379813,N
380119,N
380421,N
380724,N
381048,N
381371,N
381692,N
382005,N
382309,N
382615,N
382922,N
383248,N
383574,N
383881,N
384193,N
384501,N
384811,N
385124,N
385449,N
385780,N
386085,N
386404,N
386718,N
387027,N
387345,N
387669,N
387994,N
388308,N
388611,N
388915,N
389215,N
389538,N
389859,N
390176,N
390479,N
390789,N
391091,N
391383,N
391701,N
392024,N
392348,N
392661,N
392970,N
393270,N
393574,N
393904,N
394230,N
394550,N
394868,N
395183,N
395498,N
395808,N
396132,N
396454,N
396783,N
397107,N
397417,N
397727,N
398035,N
398365,N
398686,N
398994,N
399303,N
399604,N
399912,N
400224,N
400551,N
400876,N
401182,N
401501,N
401818,N
402128,N
402445,N
402785,N
403118,N
403432,N
403747,N
404052,N
404358,N
404691,N
405018,N
405342,N
405656,N
405976,N
406279,N
406574,N
406899,N
407221,N
407542,N
407855,N
408166,N
408466,N
408777,N
409106,N
409434,N
409748,N
410071,N
410382,N
410694,N
411003,N
411331,N
411651,N
411969,N
412286,N
412590,N
412888,N
413198,N
413528,N
413858,N
414167,N
414483,N
414793,N
415101,N
415409,N
415724,N
416047,N
416350,N
416666,N
416975,N
417274,N
417584,N
417908,N
418234,N
418541,N
418846,N
419152,N
419447,N
419772,N
420108,N
420440,N
420755,N
421078,N
421403,N
421718,N
422052,N
422388,N
422704,N
423027,N
423336,N
423639,N
423944,N
424274,N
424599,N
424908,N
425224,N
425534,N
425841,N
426153,N
426482,N
426816,N
427133,N
427458,N
427770,N
428075,N
428407,N
428746,N
429082,N
429408,N
429730,N
430052,N
430363,N
430695,N
431028,N
431352,N
431682,N
432002,N
432320,N
432639,N
432971,N
433310,N
433626,N
433943,N
434251,N
434558,N
434876,N
435207,N
435532,N
435840,N
436158,N
436466,N
436768,N
437091,N
437421,N
437748,N
438062,N
438372,N
438676,N
438977,N
439305,N
439633,N
439948,N
440256,N
440571,N
440882,N
441196,N
441524,N
441850,N
442168,N
442492,N
442802,N
443105,N
443409,N
443739,N
444071,N
444391,N
444714,N
445022,N
445337,N
445655,N
445977,N
446300,N
446607,N
446917,N
447217,N
447510,N
447818,N
448136,N
448465,N
448770,N
449072,N
449372,N
449667,N
449970,N
450290,N
450603,N
450899,N
451204,N
451505,N
451802,N
452105,N
452425,N
452743,N
453059,N
453379,N
453687,N
453984,N
454304,N
454637,N
454955,N
455261,N
455574,N
455874,N
456175,N
456488,N
456807,N
457126,N
457436,N
457744,N
458044,N
458332,N
458646,N
458960,N
459277,N
459574,N
459868,N
460155,N
460447,N
460748,N
461061,N
461370,N
461667,N
461964,N
462261,N
462558,N
462852,N
463163,N
463475,N
463780,N
464081,N
464365,N
464649,N
464929,N
465236,N
465547,N
465849,N
466143,N
466445,N
466747,N
467037,N
467349,N
467664,N
467981,N
468286,N
468590,N
468883,N
469169,N
469480,N
469802,N
470115,N
470409,N
470712,N
471005,N
471292,N
471603,N
471915,N
472224,N
472523,N
472829,N
473121,N
473412,N
473712,N
474023,N
474334,N
474632,N
474928,N
475212,N
475500,N
475794,N
476101,N
476404,N
476701,N
477001,N
477294,N
477588,N
477872,N
478179,N
478491,N
478806,N
479104,N
479408,N
479706,N
480003,N
480327,N
480651,N
480963,N
481267,N
481575,N
481881,N
482177,N
482485,N
482800,N
483110,N
483411,N
483713,N
484007,N
484296,N
484613,N
484937,N
485258,N
485555,N
485861,N
486150,N
486443,N
486761,N
487075,N
487384,N
487685,N
487991,N
488288,N
488575,N
488886,N
489198,N
489514,N
489809,N
490097,N
490379,N
490665,N
490950,N
491248,N
491537,N
491830,N
492106,N
492400,N
492667,N
492936,N
493230,N
493520,N
493817,N
494100,N
494391,N
494670,N
494955,N
495241,N
495555,N
495870,N
496180,N
496466,N
496771,N
497048,N
497327,N
497617,N
497914,N
498207,N
498486,N
498768,N
499039,N
499312,N
499580,N
499888,N
500175,N
500461,N
500740,N
501021,N
501296,N
501569,N
501867,N
502159,N
502447,N
502722,N
503013,N
503291,N
503567,N
503834,N
504129,N
504419,N
504713,N
504999,N
505280,N
505556,N
505831,N
506124,N
506422,N
506717,N
506995,N
507286,N
507563,N
507841,N
508115,N
508403,N
508692,N
508986,N
509269,N
509551,N
509823,N
510097,N
510379,N
510679,N
510978,N
511269,N
511559,N
511840,N
512126,N
512403,N
512702,N
512996,N
513296,N
513579,N
513872,N
514160,N
514442,N
514730,N
515037,N
515345,N
515638,N
515929,N
516223,N
516510,N
516802,N
517121,N
517430,N
517733,N
518036,N
518336,N
518627,N
518911,N
519219,N
519523,N
519833,N
520137,N
520431,N
520720,N
521002,N
521311,N
521612,N
521903,N
522185,N
522475,N
522756,N
523037,N
523315,N
523610,N
523905,N
524206,N
524500,N
524791,N
525076,N
525359,N
525655,N
525964,N
526272,N
526563,N
526851,N
527150,N
527445,N
527746,N
528063,N
528382,N
528682,N
528993,N
529293,N
529587,N
529883,N
530200,N
530518,N
530818,N
531113,N
531406,N
531700,N
532005,N
532323,N
532637,N
532936,N
533245,N
533546,N
533842,N
534135,N
534450,N
534756,N
535057,N
535366,N
535661,N
535950,N
536238,N
536542,N
536848,N
537150,N
537447,N
537735,N
538030,N
538326,N
538641,N
538959,N
539279,N
539590,N
539899,N
540199,N
540498,N
540812,N
541137,N
541457,N
541764,N
542070,N
542381,N
542680,N
543002,N
543325,N
543642,N
543948,N
544255,N
544550,N
544843,N
545159,N
545484,N
545798,N
546103,N
546405,N
546696,N
546986,N
547308,N
547626,N
547938,N
548238,N
548545,N
548841,N
549132,N
549446,N
549767,N
550072,N
550372,N
550678,N
550973,N
551264,N
551591,N
551913,N
552231,N
552536,N
552850,N
553147,N
553434,N
553745,N
554060,N
554371,N
554677,N
554979,N
555262,N
555546,N
555850,N
556157,N
556460,N
556751,N
557045,N
557330,N
557623,N
557916,N
558220,N
558526,N
558827,N
559133,N
559434,N
559729,N
560025,N
560340,N
560660,N
560963,N
561267,N
561563,N
561852,N
562135,N
562453,N
562764,N
563068,N
563359,N
563661,N
563954,N
564243,N
564550,N
564866,N
565178,N
565476,N
565772,N
566056,N
566336,N
566644,N
566953,N
567263,N
567556,N
567856,N
568146,N
568443,N
568735,N
569047,N
569357,N
569660,N
569965,N
570262,N
570553,N
570849,N
571160,N
571475,N
571775,N
572084,N
572383,N
572685,N
572979,N
573291,N
573599,N
573904,N
574195,N
574491,N
574784,N
575070,N
575381,N
575701,N
576011,N
576307,N
576606,N
576903,N
577191,N
577505,N
577819,N
578132,N
578430,N
578737,N
579034,N
579321,N
579630,N
579949,N
580268,N
580571,N
580875,N
581172,N
581464,N
581778,N
582093,N
582402,N
582696,N
583000,N
583294,N
583584,N
583883,N
584195,N
584504,N
584808,N
585111,N
585394,N
585687,N
585969,N
586266,N
586571,N
586870,N
587166,N
587445,N
587729,N
588011,N
588310,N
588606,N
588904,N
589185,N
589472,N
589753,N
590026,N
590304,N
590599,N
590899,N
591194,N
591485,N
591768,N
592051,N
592328,N
592627,N
592932,N
593232,N
593517,N
593808,N
594096,N
594377,N
594662,N
594964,N
595267,N
595553,N
595851,N
596140,N
596428,N
596710,N
597025,N
597340,N
597648,N
597947,N
598245,N
598537,N
598828,N
599145,N
599465,N
599777,N
600080,N
600378,N
600675,N
600964,N
601272,N
601585,N
601902,N
602199,N
602498,N
602784,N
603077,N
603393,N
603707,N
604023,N
604324,N
604627,N
604926,N
605212,N
605518,N
605829,N
606149,N
606449,N
606750,N
607044,N
607338,N
607648,N
607976,N
608289,N
608587,N
608899,N
609206,N
609502,N
609802,N
610122,N
610440,N
610748,N
611053,N
611344,N
611639,N
611948,N
612269,N
612591,N
612890,N
613195,N
613488,N
613785,N
614086,N
614397,N
614703,N
615001,N
615305,N
615603,N
615895,N
616190,N
616509,N
616830,N
617135,N
617444,N
617740,N
618041,N
618336,N
618651,N
618962,N
619278,N
619563,N
619859,N
620152,N
620439,N
620743,N
621054,N
621357,N
621649,N
621931,N
622216,N
622495,N
622788,N
623094,N
623395,N
623675,N
623967,N
624252,N
624532,N
624800,N
625089,N
625381,N
625662,N
625934,N
626207,N
626473,N
626737,N
627005,N
627298,N
627578,N
627861,N
628137,N
628417,N
628690,N
628964,N
629252,N
629538,N
629823,N
630097,N
630374,N
630642,N
630918,N
631177,N
631461,N
631734,N
632020,N
632313,N
632591,N
632861,N
633128,N
633402,N
633686,N
633971,N
634246,N
634514,N
634783,N
635049,N
635319,N
635576,N
635853,N
636137,N
636429,N
636703,N
636985,N
637259,N
637551,N
637829,N
638117,N
638396,N
638709,N
638994,N
639264,N
639572,N
639828,N
640145,N
640446,N
640750,N
641039,N
641342,N
641589,N
641899,N
642182,N
642487,N
642786,N
643069,N
643358,N
643640,N
643916,N
644189,N
644487,N
644783,N
645069,N
645348,N
645652,N
645939,N
646216,N
646506,N
646810,N
647117,N
647413,N
647709,N
647994,N
648280,N
648565,N
648857,N
649148,N
649441,N
649724,N
