sample,symbol
266594,S
267216,N
267466,S
268107,N
268355,S
268623,S
269283,N
269525,S
269787,S
270451,N
270699,S
270972,S
271228,S
271487,S
272198,N
272440,S
272703,S
272962,S
273221,S
273481,S
273748,S
274019,S
274279,S
274964,N
275217,S
275486,S
276145,N
276396,S
276660,S
276927,S
277700,N
277946,S
278215,S
278866,N
279104,S
279371,S
280031,N
280279,S
280547,S
281224,N
281474,S
281747,S
282013,S
282696,N
282941,S
283212,S
283870,N
284112,S
284371,S
285051,N
285296,S
285562,S
286230,N
286478,S
286746,S
287003,S
287260,S
287520,S
287788,S
288058,S
288325,S
288585,S
288851,S
289122,S
289389,S
289656,S
289932,S
290615,N
290869,S
291147,S
291413,S
291679,S
292350,N
292600,S
292872,S
293603,N
293849,S
294126,S
294840,N
295090,S
295362,S
296051,N
296298,S
296565,S
297243,N
297501,S
297769,S
298028,S
298840,N
299087,S
299360,S
300042,N
300287,S
300560,S
301235,N
301481,S
301744,S
302001,S
302652,N
302900,S
303166,S
303838,N
304080,S
304345,S
305051,N
305295,S
305562,S
305827,S
306088,S
306746,N
306995,S
307267,S
307531,S
307793,S
308059,S
308320,S
308590,S
309091,N
309334,S
309599,S
310276,N
310528,S
311193,N
311440,S
311713,S
312411,N
312656,S
312921,S
313190,S
313455,S
313719,S
313975,S
314706,N
315684,N
316084,N
316342,S
316551,S
316852,S
317105,S
317364,S
318060,N
318307,S
318568,S
318826,S
319722,N
320210,N
320460,S
320727,S
320985,S
321251,S
321521,S
321784,S
322049,S
322309,S
322580,S
323717,N
324161,N
324418,S
324692,S
324954,S
325217,S
325481,S
325750,S
326380,N
326620,S
326888,S
327584,N
327841,S
328110,S
328375,S
329343,N
329863,N
330111,S
330378,S
330643,S
330906,S
331170,S
331433,S
332112,N
332362,S
332630,S
333321,N
333565,S
333834,S
334103,S
334363,S
334628,S
335292,N
335547,S
335821,S
336083,S
336346,S
336617,S
336883,S
337470,N
337715,S
337981,S
338248,S
339212,N
339630,N
339882,S
340151,S
340847,N
341091,S
341358,S
341632,S
341904,S
342170,S
342433,S
342699,S
342970,S
344483,N
344941,N
345188,S
345456,S
345718,S
345983,S
346249,S
346520,S
346792,S
347906,N
348357,N
348608,S
348870,S
349575,N
349825,S
350096,S
350361,S
350630,S
350902,S
351176,S
351447,S
351715,S
352500,N
353976,N
354423,N
354675,S
354938,S
355198,S
355467,S
355730,S
355997,S
356266,S
356534,S
356799,S
357060,S
358242,N
358690,N
358938,S
359208,S
359864,N
360106,S
360371,S
360639,S
360902,S
361165,S
361425,S
362058,N
362309,S
362578,S
362847,S
363117,S
363877,N
364404,N
364647,S
364919,S
365183,S
365447,S
365716,S
365983,S
367024,N
367436,N
367690,S
367957,S
368227,S
368491,S
368760,S
369034,S
369298,S
370164,N
371137,N
371596,N
371851,S
372125,S
372385,S
372651,S
372912,S
373180,S
373717,N
373961,S
374227,S
374880,N
375132,S
375405,S
375665,S
376348,N
376602,S
376874,S
377137,S
377402,S
377672,S
377934,S
378206,S
378481,S
380595,N
381024,N
381283,S
381559,S
381821,S
382088,S
382348,S
382620,S
382896,S
383161,S
383426,S
383694,S
383963,S
384959,N
385498,N
385753,S
386026,S
386293,S
386560,S
386819,S
387080,S
387347,S
387619,S
388337,N
388849,N
389102,S
389372,S
389640,S
390342,N
390588,S
390858,S
391545,N
391794,S
392065,S
392337,S
392602,S
392869,S
393136,S
394055,N
395011,N
395429,N
395682,S
395948,S
396206,S
396468,S
398056,N
398494,N
398759,S
399025,S
399290,S
399555,S
399820,S
400078,S
400351,S
400620,S
400888,S
401679,N
402682,N
403124,N
403372,S
403640,S
403904,S
404164,S
404422,S
404687,S
404956,S
405222,S
405899,N
406148,S
406408,S
406674,S
406947,S
407209,S
408462,N
408953,N
409197,S
409461,S
409724,S
409986,S
410245,S
410509,S
410768,S
411029,S
411300,S
411564,S
411831,S
412809,N
413535,N
413784,S
414048,S
414316,S
414585,S
414852,S
415115,S
415381,S
416130,N
417576,N
418009,N
418255,S
418523,S
418790,S
419053,S
419322,S
419596,S
419864,S
420136,S
420405,S
420679,S
420955,S
421952,N
422393,N
422652,S
422924,S
423188,S
423451,S
423723,S
424003,S
424275,S
424544,S
425617,N
426051,N
426304,S
426567,S
426835,S
427111,S
427375,S
427643,S
428804,N
429258,N
429510,S
429771,S
430043,S
430319,S
430586,S
430852,S
431123,S
431390,S
431658,S
432788,N
433365,N
433617,S
433895,S
434154,S
434422,S
434692,S
434960,S
435232,S
435509,S
435778,S
436858,N
437400,N
437648,S
437921,S
438192,S
438460,S
438728,S
438997,S
439261,S
439530,S
439812,S
440080,S
440716,N
440974,S
441239,S
441913,N
442163,S
442427,S
442693,S
442969,S
443234,S
443506,S
443779,S
444533,N
446025,N
446331,S
446513,S
446678,S
446882,S
447109,S
447374,S
447598,S
447831,S
448076,S
448848,N
449256,N
449505,S
449776,S
450038,S
450302,S
452324,N
452796,N
453045,S
453306,S
453572,S
453829,S
454098,S
454370,S
454630,S
454891,S
455152,S
455420,S
456353,N
456790,N
457033,S
457302,S
457564,S
457822,S
458086,S
458349,S
458621,S
458892,S
459161,S
459425,S
460545,N
461368,N
462304,N
463206,N
463737,N
463979,S
464242,S
464491,S
464748,S
465009,S
465270,S
465530,S
465790,S
467366,N
467784,N
468038,S
468306,S
468568,S
468818,S
469075,S
469334,S
469588,S
469850,S
470116,S
470376,S
471075,N
471623,N
471871,S
472134,S
472396,S
472661,S
472928,S
473192,S
474686,N
475087,N
475334,S
475595,S
475852,S
476116,S
476376,S
476637,S
476897,S
477155,S
477419,S
477691,S
477950,S
478218,S
478480,S
480081,N
480482,N
480734,S
481004,S
481270,S
481527,S
481784,S
482046,S
482303,S
482565,S
483278,N
483807,N
484057,S
484702,N
484956,S
485227,S
485907,N
486151,S
486420,S
486678,S
486941,S
487219,S
487481,S
487747,S
488511,N
490008,N
490453,N
490699,S
490956,S
491211,S
491478,S
491739,S
492005,S
492277,S
492539,S
492801,S
493858,N
494765,N
495663,N
496167,N
496417,S
496687,S
496947,S
497207,S
497469,S
497728,S
497985,S
498252,S
498518,S
498781,S
499473,N
500401,N
500924,N
501166,S
501433,S
501703,S
501961,S
502219,S
502475,S
502740,S
503008,S
503269,S
503531,S
503791,S
504055,S
504315,S
504581,S
504850,S
505712,N
507151,N
507561,N
507813,S
508079,S
508336,S
508596,S
508859,S
509121,S
509385,S
509653,S
509912,S
510176,S
510445,S
512495,N
512918,N
513164,S
513423,S
513681,S
513942,S
514203,S
514469,S
514736,S
514994,S
516048,N
516886,N
517810,N
518716,N
519616,N
520122,N
520368,S
520632,S
520893,S
521150,S
521404,S
521663,S
521926,S
522181,S
522439,S
522693,S
522946,S
523647,N
524153,N
524400,S
524664,S
524926,S
525194,S
525452,S
525710,S
525970,S
526238,S
526497,S
526765,S
527036,S
527295,S
528058,N
528577,N
528818,S
529084,S
529345,S
529600,S
529864,S
530129,S
530389,S
530648,S
530909,S
531177,S
531446,S
531716,S
532341,N
532592,S
532867,S
533133,S
533406,S
534956,N
535400,N
535655,S
535920,S
536191,S
536464,S
536727,S
536989,S
537252,S
537530,S
537802,S
538070,S
539172,N
539605,N
539852,S
540121,S
540385,S
540657,S
540931,S
541192,S
542179,N
542750,N
542992,S
543255,S
543510,S
543775,S
544043,S
544305,S
544568,S
544841,S
545114,S
545850,N
546837,N
547323,N
547574,S
547836,S
548102,S
548370,S
548638,S
548906,S
549177,S
549445,S
549708,S
549978,S
550255,S
550524,S
550797,S
551945,N
552401,N
552653,S
552917,S
553183,S
553457,S
553719,S
553981,S
554242,S
554511,S
554774,S
555051,S
556003,N
556534,N
556791,S
557065,S
557326,S
557594,S
557866,S
558136,S
558410,S
558681,S
558948,S
559212,S
559481,S
559761,S
560859,N
561305,N
561559,S
561832,S
562105,S
562369,S
562640,S
562918,S
563184,S
563458,S
563730,S
564003,S
564271,S
564969,N
565474,N
565724,S
566005,S
566277,S
566553,S
566819,S
567088,S
567362,S
567637,S
567919,S
568198,S
568476,S
568750,S
569035,S
569923,N
570474,N
570731,S
571009,S
571284,S
571559,S
571828,S
572105,S
573382,N
573986,N
574239,S
574513,S
574784,S
575052,S
575324,S
575606,S
575876,S
576145,S
576417,S
577530,N
577977,N
578229,S
578510,S
578788,S
579060,S
579332,S
579601,S
579877,S
580147,S
580428,S
580708,S
580978,S
581945,N
582338,N
582588,S
582857,S
583126,S
583397,S
583669,S
583944,S
584646,N
585651,N
586067,N
586317,S
586589,S
586852,S
587114,S
587377,S
587636,S
588442,N
588941,N
589191,S
589463,S
589734,S
590008,S
590272,S
590544,S
590813,S
591091,S
591371,S
591642,S
592521,N
593066,N
593325,S
593597,S
593861,S
594133,S
594411,S
594682,S
594953,S
595218,S
595484,S
595758,S
596035,S
597198,N
598164,N
598703,N
598949,S
599220,S
599489,S
599751,S
600020,S
600279,S
600549,S
600824,S
601091,S
601354,S
601619,S
601890,S
602155,S
603036,N
603520,N
603772,S
604044,S
604310,S
604571,S
604835,S
605105,S
605780,N
606711,N
607163,N
607412,S
607672,S
607932,S
608195,S
608453,S
608719,S
608981,S
609243,S
609507,S
609766,S
610037,S
610677,N
610924,S
611202,S
611477,S
611750,S
613352,N
613782,N
614039,S
614335,S
614619,S
615344,N
616249,N
617119,N
617963,N
618801,N
619634,N
619880,S
620136,S
620382,S
620636,S
620894,S
621145,S
621408,S
621672,S
621924,S
622184,S
622441,S
622709,S
622977,S
623241,S
623886,N
624380,N
624628,S
624901,S
625157,S
625414,S
625680,S
625952,S
626214,S
626481,S
626748,S
627012,S
627277,S
627542,S
627811,S
628079,S
628345,S
629048,N
629972,N
630475,N
630724,S
630989,S
631248,S
631507,S
631765,S
632024,S
632297,S
632569,S
632838,S
633564,N
634619,N
635055,N
635311,S
635585,S
635850,S
636112,S
636373,S
636643,S
636914,S
637182,S
637453,S
637724,S
637991,S
638940,N
639444,N
639702,S
639974,S
640243,S
640515,S
640781,S
641049,S
641315,S
641589,S
641869,S
642141,S
643260,N
643833,N
644084,S
644350,S
644622,S
644895,S
645170,S
645442,S
645709,S
645975,S
646243,S
646518,S
647159,N
647410,S
647680,S
647955,S
648228,S
648845,N
649097,S
649366,S
