sample,symbol
432521,N
432772,N
433048,N
433316,N
433574,N
433833,N
434084,N
434337,N
434597,N
434850,N
435104,N
435382,N
435652,N
435911,N
436162,N
436413,N
436667,N
436925,N
437183,N
437442,N
437715,N
437982,N
438239,N
438486,N
438737,N
438992,N
439255,N
439516,N
439779,N
440051,N
440316,N
440570,N
440817,N
441068,N
441326,N
441596,N
441862,N
442122,N
442391,N
442651,N
442898,N
443140,N
443393,N
443651,N
443922,N
444182,N
444439,N
444707,N
444964,N
445212,N
445457,N
445716,N
445984,N
446259,N
446522,N
446777,N
447036,N
447289,N
447537,N
447786,N
448046,N
448318,N
448593,N
448854,N
449104,N
449363,N
449617,N
449868,N
450124,N
450387,N
450656,N
450930,N
451186,N
451429,N
451687,N
451937,N
452190,N
452453,N
452721,N
452992,N
453260,N
453513,N
453759,N
454021,N
454276,N
454532,N
454798,N
455065,N
455334,N
455591,N
455839,N
456086,N
456346,N
456605,N
456867,N
457133,N
457392,N
457656,N
457910,N
458156,N
458401,N
458666,N
458930,N
459189,N
459453,N
459711,N
459967,N
460219,N
460466,N
460714,N
460987,N
461254,N
461512,N
461775,N
462029,N
462282,N
462534,N
462785,N
463034,N
463306,N
463574,N
463833,N
464088,N
464337,N
464589,N
464844,N
465096,N
465350,N
465620,N
465888,N
466149,N
466396,N
466641,N
466890,N
467146,N
467397,N
467652,N
467919,N
468191,N
468447,N
468690,N
468938,N
469186,N
469444,N
469705,N
469968,N
470237,N
470509,N
470762,N
471005,N
471257,N
471508,N
471773,N
472040,N
472305,N
472568,N
472838,N
473090,N
473334,N
473586,N
473842,N
474074,V
474381,N
474645,N
474903,N
475167,N
475420,N
475661,N
475914,N
476174,N
476448,N
476713,N
476971,N
477224,N
477484,N
477732,N
477977,N
478235,N
478495,N
478767,N
479032,N
479284,N
479534,N
479793,N
480045,N
480295,N
480559,N
480823,N
481091,N
481353,N
481604,N
481850,N
482110,N
482362,N
482615,N
482881,N
483144,N
483411,N
483665,N
483912,N
484159,N
484419,N
484677,N
484933,N
485197,N
485459,N
485722,N
485970,N
486213,N
486461,N
486725,N
486984,N
487240,N
487504,N
487761,N
488020,N
488270,N
488514,N
488764,N
489033,N
489298,N
489556,N
489819,N
490074,N
490327,N
490576,N
490824,N
491074,N
491349,N
491618,N
491875,N
492132,N
492383,N
492638,N
492886,N
493135,N
493391,N
493669,N
493932,N
494186,N
494439,N
494683,N
494935,N
495188,N
495441,N
495701,N
495976,N
496239,N
496493,N
496742,N
496989,N
497241,N
497503,N
497763,N
498022,N
498295,N
498557,N
498809,N
499053,N
499301,N
499556,N
499822,N
500088,N
500346,N
500615,N
500879,N
501129,N
501368,N
501619,N
501876,N
502140,N
502402,N
502662,N
502925,N
503179,N
503425,N
503667,N
503919,N
504178,N
504449,N
504712,N
504973,N
505231,N
505491,N
505739,N
505984,N
506242,N
506504,N
506778,N
507045,N
507299,N
507550,N
507812,N
508065,N
508310,N
508576,N
508840,N
509111,N
509374,N
509624,N
509874,N
510135,N
510389,N
510642,N
510907,N
511144,V
511443,N
511698,N
511950,N
512202,N
512464,N
512723,N
512984,N
513251,N
513516,N
513781,N
514030,N
514275,N
514527,N
514788,N
515048,N
515309,N
515575,N
515833,N
516093,N
516340,N
516583,N
516837,N
517103,N
517368,N
517624,N
517889,N
518145,N
518398,N
518644,N
518887,N
519142,N
519412,N
519678,N
519935,N
520195,N
520447,N
520699,N
520945,N
521194,N
521455,N
521728,N
521995,N
522255,N
522512,N
522759,N
523012,N
523263,N
523514,N
523777,N
524051,N
524267,V
524564,N
524813,N
525055,N
525307,N
525555,N
525806,N
526065,N
526336,N
526592,N
526831,N
527072,N
527313,N
527560,N
527810,N
528067,N
528321,N
528587,N
528842,N
529085,N
529324,N
529561,N
529806,N
530053,N
530302,N
530549,N
530798,N
531050,N
531280,N
531504,N
531718,N
531934,N
532155,N
532383,N
532622,N
532868,N
533107,N
533357,N
533584,N
533814,N
534042,N
534278,N
534520,N
534769,N
535013,N
535253,N
535490,N
535736,N
535968,N
536199,N
536441,N
536693,N
536955,N
537219,N
537467,N
537705,N
537950,N
538196,N
538438,N
538680,N
538938,N
539196,N
539456,N
539706,N
539948,N
540193,N
540450,N
540705,N
540960,N
541229,N
541497,N
541770,N
542027,N
542278,N
542539,N
542807,N
543073,N
543342,N
543614,N
543886,N
544156,N
544412,N
544663,N
544932,N
545162,V
545476,N
545745,N
546014,N
546275,N
546533,N
546782,N
547028,N
547291,N
547558,N
547818,N
548083,N
548340,N
548598,N
548855,N
549107,N
549361,N
549639,N
549912,N
550178,N
550442,N
550694,N
550957,N
551213,N
551469,N
551737,N
552023,N
552296,N
552557,N
552821,N
553076,N
553337,N
553595,N
553858,N
554135,N
554416,N
554686,N
554943,N
555203,N
555464,N
555731,N
555998,N
556269,N
556554,N
556833,N
557093,N
557349,N
557606,N
557875,N
558145,N
558413,N
558685,N
558970,N
559232,N
559484,N
559738,N
559992,N
560261,N
560531,N
560801,N
561067,N
561340,N
561592,N
561837,N
562091,N
562344,N
562613,N
562884,N
563152,N
563410,N
563677,N
563929,N
564173,N
564427,N
564681,N
564949,N
565213,N
565466,N
565712,N
565954,N
566184,N
566420,N
566644,N
566894,N
567140,N
567396,N
567630,N
567874,N
568101,N
568347,N
568574,N
568811,N
569051,N
569300,N
569544,N
569796,N
570031,N
570255,N
570513,N
570751,N
570986,N
571220,N
571465,N
571705,N
571936,N
572177,N
572405,N
572629,N
572868,N
573115,N
573365,N
573612,N
573869,N
574122,N
574373,N
574620,N
574863,N
575112,N
575382,N
575649,N
575909,N
576174,N
576435,N
576693,N
576943,N
577193,N
577454,N
577731,N
578001,N
578267,N
578531,N
578788,N
579048,N
579302,N
579553,N
579826,N
580104,N
580349,V
580630,N
580883,N
581138,N
581397,N
581646,N
581896,N
582167,N
582442,N
582703,N
582955,N
583206,N
583457,N
583668,V
583973,N
584231,N
584515,N
584782,N
585044,N
585297,N
585553,N
585814,N
586079,N
586347,N
586619,N
586896,N
587163,N
587416,N
587670,N
587918,N
588180,N
588448,N
588716,N
588982,N
589259,N
589521,N
589768,N
590021,N
590272,N
590538,N
590814,N
591084,N
591357,N
591634,N
591893,N
592145,N
592410,N
592681,N
592962,N
593235,N
593508,N
593782,N
594045,N
594305,N
594563,N
594830,N
595113,N
595398,N
595672,N
595934,N
596173,V
596459,N
596712,N
596980,N
597247,N
597529,N
597807,N
598070,N
598323,N
598589,N
598847,N
599102,N
599370,N
599638,N
599915,N
600183,N
600441,N
600692,N
600964,N
601228,N
601491,N
601765,N
602037,N
602310,N
602568,N
602818,N
603073,N
603342,N
603548,V
603876,N
604143,N
604418,N
604683,N
604935,N
605185,N
605449,N
605725,N
606000,N
606265,N
606534,N
606800,N
607064,N
607313,N
607560,N
607838,N
608075,V
608385,N
608652,N
608919,N
609182,N
609445,N
609701,N
609961,N
610251,N
610526,N
610793,N
611058,N
611319,N
611583,N
611848,N
612114,N
612389,N
612671,N
612946,N
613205,N
613460,N
613718,N
613984,N
614247,N
614517,N
614803,N
615079,N
615342,N
615604,N
615863,N
616131,N
616402,N
616677,N
616956,N
617245,N
617510,N
617765,N
618027,N
618288,N
618558,N
618828,N
619101,N
619379,N
619650,N
619905,N
620157,N
620413,N
620679,N
620953,N
621226,N
621493,N
621770,N
622031,N
622283,N
622542,N
622804,N
623082,N
623361,N
623633,N
623903,N
624176,N
624430,N
624680,N
624945,N
625211,N
625491,N
625762,N
626028,N
626294,N
626561,N
626820,N
627074,N
627349,N
627628,N
627910,N
628183,N
628440,N
628703,N
628971,N
629232,N
629499,N
629775,N
630056,N
630339,N
630602,N
630858,N
631126,N
631392,N
631628,V
631940,N
632215,N
632495,N
632756,N
633012,N
633265,N
633534,N
633798,N
634064,N
634338,N
634604,N
634871,N
635129,N
635384,N
635645,N
635922,N
636195,N
636467,N
636744,N
637009,N
637271,N
637531,N
637787,N
638058,N
638342,N
638618,N
638887,N
639157,N
639423,N
639689,N
639949,N
640215,N
640494,N
640762,N
641017,N
641264,N
641504,N
641748,N
642007,N
642248,N
642491,N
642740,N
642992,N
643243,N
643485,N
643720,N
643959,N
644205,N
644455,N
644701,N
644961,N
645227,N
645483,N
645723,N
645965,N
646206,N
646459,N
646719,N
646982,N
647252,N
647528,N
647790,N
648042,N
648297,N
648559,N
648784,V
649109,N
649378,N
649663,N
