sample,symbol
89458,N
89884,N
90321,N
90759,N
91178,N
91609,N
92051,N
92473,N
92924,N
93356,N
93777,N
94209,N
94638,N
95065,N
95468,N
95890,N
96299,N
96735,N
97144,N
97576,N
98001,N
98414,N
98830,N
99235,N
99636,N
100044,N
100434,N
100829,N
101206,N
101586,N
101952,N
102323,N
102694,N
103055,N
103413,S
103766,S
104126,S
104474,S
104828,S
105165,S
105502,S
105837,S
106175,S
106507,S
106851,S
107184,S
107529,S
107874,S
108189,V
108572,S
108933,S
109279,S
109492,V
109884,S
110246,S
110593,S
110956,S
111314,S
111682,S
112071,F
112445,V
112820,V
113180,V
113547,V
113913,V
114287,V
114655,V
115037,V
115412,V
115783,V
116173,V
116550,V
116937,V
117319,V
117705,V
118105,V
118495,V
118918,V
119315,F
119705,S
120091,S
120464,S
120854,S
121231,S
121618,S
122008,N
122394,N
122777,N
123151,N
123530,N
123921,N
124318,N
124707,N
125103,N
125474,N
125859,N
126239,N
126626,N
127013,N
127386,N
127776,N
128158,N
128538,N
128927,N
129309,N
129687,N
130066,N
130444,N
130827,N
131206,N
131589,N
131991,N
132374,N
132779,N
133156,N
133556,N
133943,N
134353,N
134745,N
135162,N
135562,N
135962,N
136370,N
136771,N
137175,N
137560,N
137955,N
138352,N
138749,N
139144,N
139527,N
139900,N
140300,N
140700,N
141104,N
141502,N
141897,N
142299,N
142685,N
143097,N
143491,N
143909,N
144313,N
144743,N
145151,N
145565,N
145963,N
146390,N
146795,N
147218,N
147615,N
148026,N
148415,N
148821,N
149209,N
149613,N
150009,N
150414,N
150843,N
151247,N
151649,N
152045,N
152443,N
152824,N
153207,N
153595,N
153989,N
154372,N
154769,N
155156,N
155562,N
155958,N
156369,N
156778,N
157175,N
157569,N
157981,N
158387,N
158796,N
159194,N
159593,N
160001,N
160347,S
160815,N
161235,N
161653,N
162070,N
162482,N
162891,N
163297,N
163696,N
164109,N
164503,N
164924,N
165326,N
165750,N
166179,N
166605,N
167027,N
167457,N
167859,N
168285,N
168692,N
169131,N
169534,N
169961,N
170368,N
170788,N
171190,N
171615,N
172019,N
172431,N
172831,N
173240,N
173635,N
174032,N
174426,N
174820,N
175219,N
175601,N
175997,N
176377,N
176766,N
177152,N
177554,N
177958,N
178375,N
178797,N
179206,N
179621,N
180038,N
180464,N
180896,N
181320,N
181734,N
182171,N
182588,N
183030,N
183458,N
183896,N
184323,N
184765,N
185197,N
185638,N
186066,N
186495,N
186911,N
187327,N
187744,N
188182,N
188600,N
189050,N
189479,N
189889,N
190317,N
190719,N
191123,N
191498,N
191888,N
192314,N
192707,N
193119,N
193515,N
193913,N
194300,N
194654,N
195045,N
195418,N
195784,N
196166,N
196530,N
196908,N
197279,N
197641,N
198024,N
198403,N
198766,N
199151,N
199531,N
199880,N
200243,N
200595,N
200963,N
201352,N
201748,N
202140,N
202548,N
202945,N
203346,N
203752,N
204155,N
204566,N
204973,N
205382,N
205795,N
206202,N
206614,N
207015,N
207414,N
207813,N
208218,N
208624,N
209023,N
209426,N
209818,N
210233,N
210631,N
211044,N
211434,N
211834,N
212233,N
212628,N
213021,N
213402,N
213799,N
214207,N
214604,N
215006,N
215405,N
215782,N
216189,N
216572,N
216985,N
217369,N
217763,N
218161,N
218551,N
218947,N
219335,N
219720,N
219980,V
220482,N
220873,N
221263,N
221538,V
222007,N
222404,N
222813,N
223198,N
223585,N
223966,N
224363,N
224751,N
225155,N
225541,N
225935,N
226329,N
226731,F
227138,F
227537,V
227934,V
228327,V
228740,V
229152,V
229552,F
229955,N
230361,N
230750,N
231152,N
231531,N
231927,N
232320,N
232720,N
233117,N
233501,N
233892,N
234277,N
234678,N
235072,N
235472,N
235851,N
236258,N
236643,N
237055,N
237446,N
237846,N
238247,N
238651,N
239055,N
239456,N
239857,N
240272,N
240682,N
241094,N
241498,N
241916,N
242334,N
242754,N
243170,N
243580,N
244013,N
244443,N
244872,N
245281,N
245693,N
246113,N
246507,N
246910,N
247282,N
247677,N
248065,N
248451,N
248865,N
249244,N
249646,N
250046,N
250444,N
250852,N
251228,N
251626,N
252009,N
252400,N
252796,N
253177,N
253569,N
253970,N
254382,N
254774,N
255174,N
255555,N
255950,N
256338,N
256740,N
257140,N
257548,N
257948,N
258371,N
258787,N
259202,N
259606,N
260031,N
260427,N
260840,N
261232,N
261636,N
262045,N
262446,N
262856,N
263246,N
263645,N
264044,N
264447,N
264851,N
265256,N
265656,N
266075,N
266464,N
266880,N
267266,N
267668,N
268068,N
268466,N
268876,N
269282,N
269687,N
270094,N
270503,N
270911,N
271323,N
271716,N
272138,N
272541,N
272964,N
273362,N
273767,N
274176,N
274594,N
275019,N
275424,N
275834,N
276245,N
276655,N
277062,N
277467,N
277873,N
278283,N
278688,N
279101,N
279496,N
279901,N
280298,N
280704,N
281096,N
281489,N
281880,N
282298,N
282708,N
283120,N
283523,N
283929,N
284348,N
284757,N
285173,N
285572,N
285991,N
286397,N
286816,N
287216,N
287657,N
288089,N
288502,N
288912,N
289321,N
289720,N
290129,N
290530,N
290953,N
291364,N
291761,N
292190,N
292601,N
293032,N
293437,N
293837,N
294239,N
294659,N
295067,N
295489,N
295900,N
296152,V
296721,N
297135,N
297551,N
297979,N
298374,N
298791,N
299185,N
299594,N
300006,N
300412,N
300846,N
301274,N
301701,N
302119,N
302540,N
302948,N
303358,N
303746,N
304148,N
304540,N
304936,N
305334,N
305726,N
306146,N
306543,N
306970,N
307369,N
307778,N
308192,N
308606,N
309024,N
309423,N
309830,N
310247,N
310672,N
311093,N
311499,N
311909,N
312314,N
312738,N
313142,N
313561,N
313973,N
314396,N
314818,N
315239,N
315644,N
316066,N
316486,N
316912,N
317335,N
317739,N
318175,N
318590,N
319020,N
319426,N
319856,N
320262,N
320691,N
321099,N
321518,N
321933,N
322349,N
322784,N
323190,N
323601,N
324034,N
324454,N
324876,N
325289,N
325700,N
326136,N
326555,N
326977,N
327396,N
327824,N
328234,N
328661,N
329060,N
329467,N
329881,N
330280,N
330693,N
331088,N
331484,N
331870,N
332277,N
332680,N
333078,N
333461,N
333848,N
334249,N
334679,N
335084,N
335507,N
335915,N
336331,N
336744,N
337158,N
337565,N
337930,N
338381,N
338821,N
339243,N
339687,N
340118,N
340543,N
340963,N
341380,N
341792,N
342207,N
342629,N
343030,N
343447,N
343862,N
344281,N
344698,N
345119,N
345541,N
345970,N
346368,N
346801,N
347207,N
347614,N
348031,N
348461,N
348869,N
349287,N
349696,N
350116,N
350537,N
350959,N
351369,N
351802,N
352215,N
352657,N
353094,N
353524,N
353951,N
354370,N
354794,N
355207,N
355613,N
356031,N
356446,N
356868,N
357293,N
357711,N
358130,N
358555,N
358958,N
359214,V
359752,N
360162,N
360603,N
361015,N
361436,N
361857,N
362269,N
362686,N
363104,N
363517,N
363929,N
364324,N
364735,N
365134,N
365543,N
365961,N
366382,N
366799,N
367226,N
367644,N
368073,N
368490,N
368912,N
369326,N
369758,N
370180,N
370617,N
371031,N
371454,N
371881,N
372283,N
372716,N
373132,N
373535,N
373968,N
374403,N
374822,N
375230,N
375654,N
375925,V
376479,N
376878,N
377163,V
377710,N
378109,N
378427,V
378957,N
379372,N
379617,V
380185,N
380614,N
381020,N
381427,N
381798,V
382151,V
382513,V
382859,V
383220,V
383576,V
384135,N
384475,V
384969,N
385364,N
385780,N
386181,N
386630,N
387050,N
387466,N
387878,N
388302,N
388721,N
389138,N
389539,N
389969,N
390384,N
390820,N
391237,N
391707,N
392150,N
392592,N
393005,N
393426,N
393834,N
394253,N
394679,N
395105,N
395520,N
395950,N
396364,N
396782,N
397185,N
397599,N
398005,N
398430,N
398838,N
399245,N
399669,N
400071,N
400497,N
400896,N
401329,N
401760,N
402174,N
402608,N
403030,N
403458,N
403891,N
404329,N
404761,N
405188,N
405612,N
406035,N
406478,N
406893,N
407312,N
407735,N
408157,N
408589,N
409015,N
409451,N
409890,N
410328,N
410753,N
411201,N
411647,N
412071,N
412514,N
412942,N
413353,N
413781,N
414190,N
414631,N
415043,N
415467,N
415882,N
416313,N
416724,N
417151,N
417563,N
417978,N
418384,N
418795,N
419191,N
419605,N
420004,N
420418,N
420822,N
421220,N
421629,N
422036,N
422467,N
422889,N
423313,N
423736,N
424164,N
424592,N
425026,N
425444,N
425872,N
426306,N
426733,N
427148,N
427582,N
427991,N
428434,N
428845,N
429261,N
429673,N
430089,N
430496,N
430914,N
431308,N
431724,N
432130,N
432547,N
432933,N
433331,N
433739,N
434163,N
434571,N
434990,N
435402,N
435825,N
436248,N
436669,N
437080,N
437513,N
437915,N
438343,N
438748,N
439004,S
439478,N
439912,N
440353,N
440772,N
441192,N
441611,N
442036,N
442451,N
442864,N
443269,N
443695,N
444111,N
444547,N
444953,N
445377,N
445791,N
446221,N
446619,N
447041,N
447461,N
447884,N
448309,N
448726,N
449126,N
449557,N
449957,N
450383,N
450786,N
451190,N
451600,N
452004,N
452420,N
452818,N
453231,N
453644,N
454064,N
454475,N
454886,N
455293,N
455714,N
456130,N
456550,N
456966,N
457398,N
457810,N
458244,N
458654,N
459071,N
459482,N
459906,N
460337,N
460771,N
461194,N
461625,N
462049,N
462477,N
462892,N
463320,N
463720,N
464151,N
464567,N
464991,N
465418,N
465852,N
466280,N
466700,N
467109,N
467535,N
467967,N
468377,N
468794,N
469214,N
469628,N
470037,N
470451,N
470860,N
471275,N
471684,N
472099,N
472505,N
472909,N
473311,N
473706,N
474100,N
474466,N
474826,N
475174,N
475537,N
475910,N
476272,N
476636,N
477007,N
477381,N
477762,N
478145,N
478521,N
478921,N
479308,N
479692,N
480080,N
480472,N
480861,N
481263,N
481662,N
482078,N
482500,N
482904,N
483337,N
483741,N
484157,N
484546,N
484941,N
485327,N
485717,N
486107,N
486502,N
486881,N
487280,N
487661,N
488054,N
488455,N
488834,N
489244,N
489628,N
490044,N
490428,N
490829,N
491229,N
491617,N
492015,N
492407,N
492794,N
493181,N
493566,N
493961,N
494362,N
494755,N
495165,N
495559,N
495957,N
496369,N
496765,N
497182,N
497564,N
497968,N
498348,N
498741,N
499135,N
499524,N
499919,N
500305,N
500695,N
501080,N
501464,N
501847,N
502228,N
502601,N
502975,N
503350,N
503726,N
504110,N
504489,N
504870,N
505268,N
505550,V
506046,N
506419,N
506651,V
507167,N
507542,N
507839,V
508330,N
508699,N
509044,V
509468,N
509860,N
510230,N
510611,N
510986,N
511371,N
511753,N
512138,N
512520,N
512914,N
513297,N
513694,N
514075,N
514451,N
514819,N
515206,N
515583,N
515976,N
516345,N
516726,N
517110,N
517493,N
517876,N
518256,N
518622,N
519006,N
519365,N
519751,N
520115,N
520499,N
520881,N
521267,N
521659,N
522040,N
522423,N
522797,N
523179,N
523564,N
523948,N
524326,N
524708,N
525096,N
525489,N
525879,N
526262,N
526637,N
527023,N
527390,N
527771,N
528138,N
528515,N
528906,N
529289,N
529680,N
530061,N
530444,N
530833,N
531217,N
531605,N
531981,N
532353,N
532727,N
533116,N
533502,N
533897,N
534279,N
534652,N
535037,N
535421,N
535810,N
536190,N
536550,N
536931,N
537289,N
537676,N
538040,N
538416,N
538783,N
539155,N
539533,N
539903,N
540254,N
540606,N
540980,N
541351,N
541716,N
542068,N
542425,N
542796,N
543148,N
543459,N
543824,N
544175,N
544531,N
544904,N
545266,N
545625,N
545968,N
546319,N
546679,N
547036,N
547400,N
547779,N
548160,N
548544,N
548948,N
549350,N
549751,N
550139,N
550538,N
550942,N
551362,N
551769,N
552174,N
552575,N
552987,N
553390,N
553788,N
554173,N
554568,N
554960,N
555360,N
555766,N
556148,N
556542,N
556927,N
557324,N
557715,N
558092,N
558480,N
558853,N
559232,N
559618,N
560001,N
560380,N
560768,N
561138,N
561524,N
561916,N
562300,N
562695,N
563071,N
563466,N
563847,N
564232,N
564628,N
565009,N
565285,V
565791,N
566187,N
566593,N
566975,N
567372,N
567746,N
568135,N
568518,N
568904,N
569293,N
569677,N
570058,N
570427,N
570791,N
571144,N
571509,N
571862,N
572226,N
572623,N
573021,N
573431,N
573818,N
574196,N
574593,N
574964,N
575356,N
575715,N
576089,N
576464,N
576820,N
577191,N
577545,N
577911,N
578294,N
578676,N
579061,N
579429,N
579787,N
580165,N
580539,N
580904,N
581293,N
581662,N
582048,N
582425,N
582812,N
583201,N
583583,N
583950,N
584321,N
584679,N
585046,N
585418,N
585774,N
586127,N
586504,N
586867,N
587244,N
587607,N
587962,N
588324,N
588682,N
589055,N
589421,N
589805,N
590182,N
590572,N
590952,N
591333,N
591731,N
592109,N
592505,N
592878,N
593274,N
593645,N
594015,N
594391,N
594757,N
595129,N
595477,N
595850,N
596211,N
596567,N
596925,N
597267,N
597616,N
597945,N
598303,N
598648,N
599005,N
599224,V
599649,N
600021,N
600393,N
600739,N
601090,N
601409,N
601751,N
602100,N
602431,N
602783,N
603122,N
603466,N
603817,N
604179,N
604528,N
604880,N
605233,N
605586,N
605944,N
606306,N
606659,N
607027,N
607388,N
607737,N
608101,N
608451,N
608805,N
609160,N
609491,N
609834,N
610197,N
610543,N
610893,N
611235,N
611587,N
611923,N
612273,N
612608,N
612952,N
613291,N
613648,N
613988,N
614338,N
614682,N
615032,N
615381,N
615722,N
616076,N
616413,N
616623,V
617077,N
617439,N
617791,N
618134,N
618479,N
618834,N
619179,N
619514,N
619846,N
620196,N
620540,N
620897,N
621267,N
621626,N
621992,N
622364,N
622726,N
623097,N
623454,N
623826,N
624181,N
624533,N
624924,N
625289,N
625640,N
626019,N
626382,N
626752,N
627105,N
627471,N
627855,N
628236,N
628637,N
629050,N
629464,N
629895,N
630292,N
630711,N
631107,N
631505,N
631903,N
632292,N
632702,N
633078,N
633467,N
633872,N
634241,N
634633,N
635023,N
635404,N
635792,N
636155,N
636530,N
636898,N
637264,N
637634,N
638006,N
638362,N
638757,N
639125,N
639481,N
639846,N
640224,N
640601,N
640958,N
641322,N
641684,N
642048,N
642434,N
642800,N
643156,N
643528,N
643908,N
644270,N
644647,N
645029,N
645398,N
645767,N
646143,N
646540,N
646911,N
647293,N
647677,N
648044,N
648415,N
648786,N
649146,N
649510,N
649876,N
