sample,symbol
121792,N
122399,N
123028,N
123617,N
124212,N
124796,N
125390,N
125983,N
126571,N
127169,N
127760,N
128357,N
128937,N
129534,N
130142,N
130741,N
131333,N
131917,N
132504,N
133098,N
133710,N
134328,N
134960,N
135588,N
136196,N
136789,N
137380,N
137958,N
138546,N
139135,N
139726,N
140324,N
140911,N
141497,N
142076,N
142650,N
143212,N
143785,N
144377,N
144962,N
145553,N
146154,N
146739,N
147328,N
147947,N
148541,N
149156,N
149750,N
150328,N
150922,N
151508,N
152128,N
152722,N
153335,N
153947,N
154535,N
155139,N
155715,N
156290,N
156869,N
157455,N
158055,N
158630,N
159212,N
159779,N
160365,N
160959,N
161534,N
162132,N
162704,N
163301,N
163891,N
164490,N
165111,N
165723,N
166321,N
166941,N
167553,N
168169,N
168782,N
169424,N
170054,N
170678,N
171323,N
171936,N
172530,N
173129,N
173722,N
174329,N
174937,N
175543,N
176150,N
176737,N
177321,N
177918,N
178506,N
179114,N
179708,N
180291,N
180887,N
181481,N
182112,N
182720,N
183344,N
183946,N
184557,N
185166,N
185792,N
186385,N
187010,N
187630,N
188246,N
188855,N
189437,N
190038,N
190637,N
191243,N
191860,N
192440,N
193043,N
193620,N
194227,N
194800,N
195385,N
195959,N
196542,N
197141,N
197748,N
198348,N
198938,N
199529,N
200117,N
200688,N
201263,N
201877,N
202466,N
202778,N
203082,N
203401,N
203759,N
204097,N
204451,N
204824,N
205179,N
205515,N
205886,N
206224,N
206546,N
206875,N
207202,N
207510,N
207849,N
208172,N
208473,N
208803,N
209149,N
209462,N
209802,N
210145,N
210459,N
210799,N
211144,N
211462,N
211795,N
212146,N
212489,N
212820,N
213206,N
213569,N
213922,N
214290,N
214653,N
215020,N
215397,N
215762,N
216106,N
216446,N
216793,N
217130,N
217489,N
217859,N
218203,N
218573,N
218946,N
219307,N
219670,N
220031,N
220365,N
220719,N
221073,N
221401,N
221755,N
222104,N
222426,N
222780,N
223139,N
223462,N
223820,N
224158,N
224477,N
224822,N
225157,N
225471,N
225825,N
226174,N
226503,N
226836,N
227184,N
227520,N
227846,N
228180,N
228497,N
228803,N
229130,N
229461,N
229793,N
230115,N
230482,N
230833,N
231164,N
231543,N
231928,N
232261,N
232614,N
232972,N
233298,N
233650,N
234011,N
234330,N
234676,N
235029,N
235345,N
235690,N
236036,N
236343,N
236678,N
237027,N
237349,N
237669,N
237997,N
238316,N
238629,N
238964,N
239298,N
239631,N
239955,N
240322,N
240676,N
241005,N
241358,N
241717,N
242047,N
242398,N
242753,N
243086,N
243446,N
243804,N
244128,N
244475,N
244816,N
245137,N
245461,N
245809,N
246139,N
246460,N
246806,N
247152,N
247468,N
247818,N
248155,N
248479,N
248814,N
249156,N
249469,N
249810,N
250148,N
250470,N
250807,N
251159,N
251475,N
251802,N
252139,N
252483,N
252805,N
253168,N
253518,N
253854,N
254192,N
254542,N
254873,N
255216,N
255557,N
255887,N
256228,N
256558,N
257202,N
257519,N
257838,N
258168,N
258506,N
258833,N
259193,N
259550,N
259891,N
260237,N
260591,N
260935,N
261274,N
261625,N
261962,N
262284,N
262627,N
262958,N
263271,N
263624,N
263965,N
264273,N
264619,N
264972,N
265306,N
265649,N
266000,N
266341,N
266682,N
267047,N
267402,N
267749,N
268107,N
268450,N
268788,N
269130,N
269465,N
269783,N
270112,N
270439,N
270755,N
271083,N
271405,N
271722,N
272051,N
272389,N
272711,N
273082,N
273436,N
273783,N
274132,N
274483,N
274814,N
275162,N
275485,N
275803,N
276129,N
276465,N
276784,N
277148,N
277511,N
277864,N
278222,N
278591,N
278951,N
279281,N
279629,N
279988,N
280320,N
280663,N
281011,N
281342,N
281679,N
282014,N
282346,N
282673,N
283035,N
283387,N
283729,N
284078,N
284427,N
284761,N
285111,N
285453,N
285784,N
286108,N
286447,N
286771,N
287105,N
287442,N
287766,N
288381,N
288998,N
289634,N
290248,N
290882,N
291486,N
292078,N
292654,N
293228,N
293815,N
294384,N
294987,N
295575,N
296157,N
296740,N
297320,N
297915,N
298517,N
299105,N
299695,N
300268,N
300839,N
301417,N
301988,N
302591,N
303179,N
303816,N
304426,N
305036,N
305636,N
306215,N
306815,N
307395,N
307984,N
308569,N
309174,N
309796,N
310384,N
311002,N
311612,N
312229,N
312841,N
313460,N
314067,N
314666,N
315238,N
315835,N
316429,N
317033,N
317640,N
318252,N
318864,N
319461,N
320054,N
320667,N
321285,N
321884,N
322490,N
323087,N
323713,N
324327,N
324937,N
325556,N
326143,N
326746,N
327341,N
327938,N
328541,N
329132,N
329744,N
330341,N
330942,N
331555,N
332154,N
332749,N
333351,N
333932,N
334532,N
335116,N
335737,N
336336,N
336943,N
337571,N
338172,N
338797,N
339404,N
340015,N
340614,N
341196,N
341787,N
342388,N
342991,N
343619,N
344215,N
344830,N
345431,N
346020,N
346606,N
347210,N
347817,N
348420,N
349025,N
349631,N
350244,N
350832,N
351430,N
352005,N
352585,N
353174,N
353758,N
354360,N
354940,N
355549,N
356126,N
356708,N
357299,N
357880,N
358489,N
359089,N
359720,N
360340,N
360965,N
361583,N
362172,N
362762,N
363356,N
363960,N
364553,N
365159,N
365751,N
366352,N
366948,N
367542,N
368145,N
368752,N
369361,N
369968,N
370587,N
371228,N
371838,N
372443,N
373023,N
373609,N
374209,N
374824,N
375459,N
376064,N
376379,N
376677,N
377028,N
377370,N
377689,N
378070,N
378455,N
378817,N
379216,N
379578,N
379932,N
380300,N
380645,N
380990,N
381350,N
381694,N
382027,N
382367,N
382705,N
383040,N
383379,N
383723,N
384042,N
384400,N
384754,N
385099,N
385448,N
385799,N
386130,N
386492,N
386850,N
387195,N
387549,N
387898,N
388225,N
388562,N
388889,N
389207,N
389528,N
389858,N
390180,N
390531,N
390901,N
391247,N
391601,N
391968,N
392312,N
392660,N
393029,N
393361,N
393709,N
394071,N
394412,N
394770,N
395150,N
395487,N
395832,N
396170,N
396485,N
396820,N
397164,N
397474,N
397822,N
398184,N
398511,N
398863,N
399244,N
399591,N
399928,N
400279,N
400623,N
400961,N
401311,N
401669,N
402005,N
402376,N
402733,N
403076,N
403413,N
403744,N
404067,N
404406,N
404746,N
405063,N
405388,N
405725,N
406050,N
406385,N
406755,N
407106,N
407430,N
407777,N
408124,N
408435,N
408785,N
409128,N
409441,N
409752,N
410082,N
410400,N
410727,N
411074,N
411430,N
411766,N
412143,N
412494,N
412844,N
413195,N
413544,N
413874,N
414224,N
414573,N
414914,N
415265,N
415613,N
415944,N
416291,N
416633,N
416967,N
417307,N
417658,N
418007,N
418333,N
418672,N
419030,N
419346,N
419703,N
420088,N
420425,N
420817,N
421189,N
421531,N
421870,N
422209,N
422526,N
422890,N
423254,N
423594,N
423969,N
424333,N
424676,N
425045,N
425390,N
425720,N
426061,N
426390,N
426728,N
427067,N
427402,N
427762,N
428116,N
428457,N
428828,N
429178,N
429506,N
429870,N
430234,N
430581,N
430972,N
431347,N
431705,N
432067,N
432411,N
432750,N
433065,N
433387,N
433692,N
434287,N
434894,N
435475,N
436069,N
436666,N
437262,N
437877,N
438484,N
439083,N
439689,N
440275,N
440900,N
441481,N
442095,N
442689,N
443280,N
443870,N
444438,N
445020,N
445603,N
446187,N
446770,N
447349,N
447958,N
448583,N
448891,N
449200,N
449567,N
449942,N
450300,N
450728,N
451121,N
451490,N
451859,N
452198,N
452553,N
452904,N
453250,N
453579,N
453905,N
454224,N
454575,N
454916,N
455251,N
455616,N
455974,N
456313,N
456672,N
457008,N
457331,N
457682,N
458000,N
458325,N
458645,N
459236,N
459830,N
460417,N
461002,N
461595,N
462176,N
462762,N
463354,N
463956,N
464563,N
465164,N
465774,N
466372,N
466941,N
467520,N
468106,N
468709,N
469323,N
469943,N
470592,N
471207,N
471838,N
472446,N
473043,N
473635,N
474222,N
474808,N
475414,N
476006,N
476611,N
477208,N
477801,N
478411,N
479012,N
479630,N
480237,N
480849,N
481486,N
482086,N
482710,N
483309,N
483928,N
484534,N
485139,N
485739,N
486341,N
486920,N
487508,N
488089,N
488673,N
489286,N
489905,N
490522,N
491140,N
491758,N
492377,N
492987,N
493594,N
494213,N
494820,N
495414,N
496012,N
496593,N
497203,N
497804,N
498437,N
499064,N
499685,N
500311,N
500894,N
501505,N
502099,N
502689,N
503280,N
503872,N
504469,N
505086,N
505702,N
506321,N
506954,N
507577,N
507901,N
508210,N
508531,N
508878,N
509207,N
509536,N
509886,N
510214,N
510562,N
510934,N
511276,N
511633,N
512002,N
512344,N
512705,N
513073,N
513410,N
513758,N
514109,N
514432,N
514785,N
515143,N
515478,N
515837,N
516198,N
516545,N
516904,N
517274,N
517621,N
517993,N
518350,N
518713,N
519062,N
519409,N
519779,N
520117,N
520478,N
520833,N
521191,N
521554,N
521909,N
522270,N
522635,N
522994,N
523356,N
523729,N
524078,N
524432,N
524792,N
525136,N
525509,N
525890,N
526233,N
526598,N
526974,N
527326,N
527691,N
528042,N
528377,N
528740,N
529104,N
529435,N
529800,N
530149,N
530479,N
530826,N
531169,N
531484,N
531834,N
532174,N
532490,N
532848,N
533195,N
533517,N
533869,N
534212,N
534539,N
534895,N
535236,N
535565,N
535934,N
536285,N
536613,N
536976,N
537316,N
537655,N
537999,N
538375,N
538726,N
539080,N
539444,N
539801,N
540146,N
540522,N
540876,N
541254,N
541646,N
542002,N
542365,N
542740,N
543088,N
543454,N
543806,N
544136,N
544495,N
544860,N
545203,N
545589,N
545959,N
546300,N
546676,N
547014,N
547353,N
547716,N
548054,N
548388,N
548742,N
549083,N
549436,N
549809,N
550185,N
550535,N
550915,N
551300,N
551652,N
552025,N
552395,N
552737,N
553094,N
553450,N
553777,N
554123,N
554474,N
554817,N
555161,N
555532,N
555864,N
556192,N
556529,N
556844,N
557185,N
557556,N
557877,N
558244,N
558624,N
558960,N
559333,N
559669,N
559997,N
560317,N
560671,N
560987,N
561345,N
561694,N
562019,N
562389,N
562769,N
563100,N
563491,N
563848,N
564187,N
564563,N
564907,N
565249,N
565589,N
565911,N
566233,N
566581,N
566917,N
567259,N
567621,N
567973,N
568306,N
568686,N
569038,N
569387,N
569745,N
570091,N
570432,N
570780,N
571136,N
571467,N
571804,N
572144,N
572466,N
572812,N
573168,N
573489,N
573843,N
574192,N
574529,N
574878,N
575238,N
575572,N
575930,N
576308,N
576649,N
577008,N
577368,N
577692,N
578028,N
578353,N
578987,N
579311,N
579611,N
579951,N
580299,N
580617,N
580979,N
581353,N
581694,N
582051,N
582417,N
582749,N
583113,N
583457,N
583791,N
584160,N
584515,N
584838,N
585185,N
585514,N
585830,N
586171,N
586512,N
586834,N
587195,N
587541,N
587875,N
588250,N
588598,N
588945,N
589299,N
589649,N
589980,N
590345,N
590689,N
591029,N
591372,N
591710,N
592040,N
592373,N
592713,N
593044,N
593392,N
593748,N
594082,N
594427,N
594790,N
595130,N
595458,N
595827,N
596196,N
596534,N
596912,N
597272,N
597607,N
597989,N
598340,N
598673,N
599023,N
599348,N
599672,N
600021,N
600364,N
600714,N
601059,N
601414,N
601753,N
602101,N
602458,N
602806,N
603157,N
603501,N
603848,N
604196,N
604532,N
604875,N
605208,N
605542,N
605874,N
606208,N
606562,N
606903,N
607249,N
607607,N
607946,N
608301,N
608668,N
609005,N
609344,N
609687,N
610033,N
610366,N
610725,N
611073,N
611404,N
611761,N
612120,N
612453,N
612814,N
613154,N
613488,N
613849,N
614204,N
614562,N
614924,N
615302,N
615663,N
616030,N
616393,N
616741,N
617089,N
617436,N
617781,N
618123,N
618480,N
618817,N
619150,N
619500,N
619838,N
620181,N
620554,N
620887,N
621239,N
621603,N
621947,N
622301,N
622668,N
623007,N
623348,N
623704,N
624049,N
624391,N
624746,N
625097,N
625432,N
625787,N
626128,N
626466,N
626801,N
627136,N
627465,N
627805,N
628156,N
628490,N
628822,N
629175,N
629549,N
629886,N
630251,N
630604,N
630928,N
631281,N
631632,N
631950,N
632297,N
632622,N
633251,N
633581,N
633890,N
634242,N
634586,N
634907,N
635261,N
635623,N
635962,N
636346,N
636708,N
637058,N
637432,N
637787,N
638134,N
638493,N
638825,N
639161,N
639513,N
639853,N
640204,N
640560,N
640922,N
641265,N
641629,N
641990,N
642344,N
642707,N
643074,N
643424,N
643775,N
644141,N
644480,N
644833,N
645174,N
645514,N
645838,N
646167,N
646801,N
647128,N
647439,N
647777,N
648124,N
648456,N
648811,N
649142,N
649501,N
649862,N
