sample,symbol
61796,N
62030,N
62265,N
62491,N
62711,N
62930,N
63150,N
63369,N
63598,N
63828,N
64058,N
64297,N
64527,N
64752,N
64975,N
65191,N
65408,N
65616,N
65838,N
66078,N
66318,N
66554,N
66787,N
67013,N
67231,N
67446,N
67681,N
67929,N
68175,N
68416,N
68662,N
68910,N
69147,N
69386,N
69634,N
69869,N
70105,N
70353,N
70606,N
70853,N
71100,N
71342,N
71581,N
71811,N
72046,N
72282,N
72520,N
72762,N
73011,N
73254,N
73492,N
73722,N
73944,N
74164,N
74384,N
74613,N
74853,N
75095,N
75342,N
75586,N
75817,N
76046,N
76270,N
76503,N
76746,N
76982,N
77219,N
77463,N
77696,N
77919,N
78145,N
78372,N
78596,N
78821,N
79054,N
79302,N
79544,N
79779,N
80013,N
80236,N
80461,N
80689,N
80916,N
81151,N
81387,N
81615,N
81848,N
82076,N
82298,N
82524,N
82749,N
82983,N
83208,N
83452,N
83707,N
83968,N
84210,N
84436,N
84669,N
84883,N
85101,N
85327,N
85560,N
85798,N
86030,N
86261,N
86492,N
86718,N
86947,N
87175,N
87413,N
87665,N
87910,N
88157,N
88405,N
88643,N
88865,N
89086,N
89307,N
89537,N
89773,N
90016,N
90256,N
90507,N
90743,N
90973,N
91206,N
91435,N
91670,N
91905,N
92147,N
92393,N
92641,N
92871,N
93098,N
93330,N
93559,N
93782,N
94014,N
94253,N
94495,N
94724,N
94955,N
95184,N
95403,N
95622,N
95851,N
96083,N
96318,N
96553,N
96793,N
97032,N
97264,N
97481,N
97696,N
97909,N
98124,N
98349,N
98581,N
98812,N
99056,N
99290,N
99517,N
99740,N
99963,N
100191,N
100410,N
100635,N
100877,N
101117,N
101347,N
101568,N
101785,N
102000,N
102217,N
102435,N
102658,N
102878,N
103101,N
103329,N
103555,N
103771,N
103982,N
104190,N
104415,N
104640,N
104871,N
105103,N
105335,N
105561,N
105775,N
105992,N
106210,N
106428,N
106649,N
106882,N
107110,N
107340,N
107569,N
107803,N
108018,N
108235,N
108457,N
108673,N
108891,N
109115,N
109347,N
109580,N
109812,N
110046,N
110284,N
110512,N
110740,N
110968,N
111204,N
111440,N
111683,N
111933,N
112196,N
112447,N
112687,N
112922,N
113146,N
113368,N
113599,N
113836,N
114072,N
114312,N
114550,N
114786,N
115013,N
115243,N
115481,N
115725,N
115969,N
116213,N
116458,N
116687,N
116910,N
117139,N
117372,N
117613,N
117855,N
118100,N
118342,N
118579,N
118808,N
119030,N
119246,N
119459,N
119676,N
119914,N
120161,N
120409,N
120648,N
120878,N
121109,N
121332,N
121553,N
121770,N
121994,N
122225,N
122455,N
122684,N
122924,N
123157,N
123375,N
123583,N
123814,N
124049,N
124274,N
124512,N
124754,N
124981,N
125208,N
125416,N
125624,N
125834,N
126040,N
126259,N
126493,N
126733,N
126975,N
127205,N
127429,N
127645,N
127858,N
128074,N
128288,N
128517,N
128760,N
128998,N
129236,N
129465,N
129683,N
129902,N
130115,N
130335,N
130561,N
130792,N
131032,N
131273,N
131521,N
131768,N
132007,N
132231,N
132452,N
132678,N
132905,N
133142,N
133382,N
133616,N
133850,N
134076,N
134301,N
134532,N
134771,N
135027,N
135273,N
135510,N
135740,N
135969,N
136190,N
136410,N
136625,N
136836,N
137056,N
137301,N
137551,N
137795,N
138035,N
138274,N
138504,N
138723,N
138947,N
139183,N
139413,N
139646,N
139886,N
140138,N
140373,N
140599,N
140820,N
141051,N
141282,N
141512,N
141762,N
142014,N
142255,N
142499,N
142743,N
142983,N
143215,N
143444,N
143672,N
143910,N
144155,N
144387,N
144613,N
144842,N
145070,N
145296,N
145521,N
145761,N
146018,N
146265,N
146506,N
146747,N
146979,N
147195,N
147416,N
147646,N
147885,N
148122,N
148361,N
148606,N
148843,N
149066,N
149286,N
149491,N
149697,N
149909,N
150126,N
150357,N
150587,N
150809,N
151035,N
151254,N
151466,N
151680,N
151895,N
152109,N
152318,N
152535,N
152761,N
152987,N
153210,N
153422,N
153633,N
153841,N
154048,N
154254,N
154472,N
154713,N
154956,N
155199,N
155431,N
155646,N
155856,N
156061,N
156266,N
156476,N
156684,N
156903,N
157123,N
157352,N
157582,N
157803,N
158023,N
158234,N
158452,N
158677,N
158904,N
159137,N
159369,N
159602,N
159828,N
160040,N
160252,N
160467,N
160682,N
160908,N
161128,N
161357,N
161591,N
161816,N
162039,N
162257,N
162471,N
162691,N
162905,N
163127,N
163358,N
163591,N
163820,N
164035,N
164255,N
164473,N
164687,N
164907,N
165132,N
165365,N
165605,N
165831,N
166061,N
166293,N
166512,N
166726,N
166942,N
167167,N
167398,N
167624,N
167867,N
168111,N
168342,N
168570,N
168794,N
169015,N
169238,N
169468,N
169715,N
169958,N
170198,N
170436,N
170670,N
170889,N
171103,N
171314,N
171527,N
171745,N
171981,N
172244,N
172508,N
172738,N
172955,N
173168,N
173377,N
173590,N
173817,N
174052,N
174299,N
174538,N
174782,N
175032,N
175262,N
175483,N
175703,N
175934,N
176166,N
176407,N
176649,N
176889,N
177135,N
177368,N
177601,N
177832,N
178064,N
178301,N
178536,N
178770,N
179005,N
179236,N
179457,N
179681,N
179916,N
180151,N
180392,N
180645,N
180884,N
181120,N
181345,N
181567,N
181785,N
181996,N
182211,N
182438,N
182669,N
182903,N
183145,N
183395,N
183633,N
183865,N
184076,N
184285,N
184496,N
184706,N
184922,N
185140,N
185368,N
185592,N
185817,N
186060,N
186317,N
186559,N
186809,N
187054,N
187293,N
187535,N
187786,N
188020,N
188256,N
188477,N
188712,N
188975,N
189246,N
189507,N
189768,N
190018,N
190277,N
190523,N
190756,N
190988,N
191220,N
191461,N
191700,N
191946,N
192199,N
192450,N
192695,N
192927,N
193161,N
193400,N
193652,N
193891,N
194125,N
194359,N
194598,N
194846,N
195095,N
195334,N
195565,N
195796,N
196031,N
196263,N
196487,N
196714,N
196947,N
197169,N
197394,N
197633,N
197889,N
198141,N
198388,N
198621,N
198844,N
199056,N
199265,N
199482,N
199705,N
199931,N
200155,N
200393,N
200641,N
200888,N
201119,N
201349,N
201557,N
201765,N
201978,N
202193,N
202418,N
202646,N
202869,N
203089,N
203310,N
203539,N
203774,N
204009,N
204248,N
204488,N
204731,N
204967,N
205194,N
205420,N
205640,N
205856,N
206082,N
206313,N
206561,N
206808,N
207041,N
207267,N
207479,N
207685,N
207896,N
208102,N
208318,N
208544,N
208772,N
209013,N
209252,N
209501,N
209733,N
209954,N
210168,N
210389,N
210615,N
210844,N
211081,N
211316,N
211544,N
211762,N
211971,N
212188,N
212409,N
212627,N
212852,N
213085,N
213325,N
213559,N
213785,N
214010,N
214226,N
214447,N
214684,N
214922,N
215155,N
215388,N
215610,N
215836,N
216051,N
216266,N
216491,N
216724,N
216958,N
217197,N
217434,N
217666,N
217898,N
218133,N
218355,N
218575,N
218792,N
219021,N
219250,N
219487,N
219734,N
219982,N
220216,N
220445,N
220667,N
220890,N
221109,N
221336,N
221579,N
221820,N
222063,N
222299,N
222537,N
222773,N
223000,N
223223,N
223450,N
223700,N
223954,N
224195,N
224431,N
224655,N
224872,N
225093,N
225323,N
225554,N
225787,N
226017,N
226248,N
226483,N
226716,N
226939,N
227158,N
227376,N
227607,N
227838,N
228067,N
228300,N
228535,N
228757,N
228975,N
229182,N
229388,N
229602,N
229830,N
230071,N
230303,N
230536,N
230785,N
231030,N
231265,N
231490,N
231701,N
231911,N
232122,N
232341,N
232561,N
232770,N
232978,N
233175,N
233373,N
233576,N
233784,N
234003,N
234219,N
234451,N
234687,N
234920,N
235152,N
235384,N
235610,N
235825,N
236048,N
236285,N
236524,N
236758,N
236999,N
237241,N
237475,N
237702,N
237923,N
238145,N
238375,N
238607,N
238844,N
239087,N
239331,N
239577,N
239801,N
240022,N
240248,N
240463,N
240682,N
240903,N
241134,N
241371,N
241601,N
241832,N
242053,N
242271,N
242494,N
242715,N
242943,N
243196,N
243449,N
243695,N
243929,N
244153,N
244368,N
244573,N
244775,N
244981,N
245198,N
245428,N
245667,N
245910,N
246147,N
246379,N
246612,N
246848,N
247088,N
247328,N
247566,N
247796,N
248029,N
248257,N
248476,N
248700,N
248925,N
249140,N
249372,N
249616,N
249862,N
250102,N
250328,N
250546,N
250752,N
250950,N
251152,N
251358,N
251579,N
251841,N
252112,N
252371,N
252607,N
252841,N
253069,N
253293,N
253504,N
253727,N
253965,N
254212,N
254454,N
254706,N
254956,N
255216,N
255465,N
255716,N
255965,N
256209,N
256444,N
256685,N
256926,N
257157,N
257380,N
257617,N
257857,N
258095,N
258336,N
258585,N
258833,N
259069,N
259295,N
259515,N
259731,N
259948,N
260173,N
260412,N
260643,N
260873,N
261105,N
261345,N
261597,N
261828,N
262052,N
262281,N
262524,N
262786,N
263056,N
263310,N
263539,N
263764,N
263988,N
264211,N
264433,N
264651,N
264874,N
265101,N
265326,N
265546,N
265765,N
265977,N
266186,N
266398,N
266620,N
266860,N
267109,N
267348,N
267585,N
267804,N
268016,N
268225,N
268433,N
268652,N
268870,N
269088,N
269309,N
269531,N
269754,N
269981,N
270197,N
270404,N
270614,N
270829,N
271048,N
271274,N
271522,N
271757,N
271994,N
272221,N
272430,N
272635,N
272841,N
273051,N
273260,N
273474,N
273680,N
273889,N
274105,N
274315,N
274552,N
274805,N
275059,N
275294,N
275530,N
275772,N
276013,N
276246,N
276463,N
276682,N
276900,N
277119,N
277342,N
277586,N
277860,N
278124,N
278381,N
278626,N
278851,N
279063,N
279278,N
279492,N
279710,N
279939,N
280185,N
280454,N
280718,N
280961,N
281205,N
281447,N
281686,N
281932,N
282185,N
282438,N
282676,N
282919,N
283161,N
283398,N
283629,N
283864,N
284101,N
284341,N
284590,N
284837,N
285078,N
285298,N
285526,N
285759,N
285988,N
286221,N
286465,N
286698,N
286936,N
287162,N
287395,N
287632,N
287864,N
288087,N
288306,N
288535,N
288767,N
289003,N
289237,N
289475,N
289720,N
289948,N
290172,N
290410,N
290648,N
290887,N
291116,N
291349,N
291575,N
291790,N
292001,N
292209,N
292409,N
292617,N
292828,N
293055,N
293288,N
293513,N
293736,N
293953,N
294166,N
294382,N
294601,N
294829,N
295057,N
295285,N
295524,N
295756,N
295982,N
296213,N
296439,N
296657,N
296876,N
297105,N
297344,N
297584,N
297818,N
298047,N
298277,N
298497,N
298715,N
298946,N
299184,N
299428,N
299657,N
299892,N
300125,N
300352,N
300573,N
300797,N
301016,N
301243,N
301472,N
301710,N
301947,N
302181,N
302405,N
302620,N
302838,N
303054,N
303277,N
303525,N
303781,N
304037,N
304275,N
304503,N
304723,N
304938,N
305154,N
305373,N
305609,N
305863,N
306126,N
306383,N
306630,N
306875,N
307108,N
307338,N
307572,N
307806,N
308048,N
308290,N
308529,N
308769,N
309003,N
309242,N
309470,N
309698,N
309928,N
310170,N
310415,N
310654,N
310893,N
311120,N
311347,N
311573,N
311797,N
312024,N
312261,N
312493,N
312724,N
312957,N
313190,N
313413,N
313631,N
313852,N
314080,N
314309,N
314540,N
314789,N
315038,N
315276,N
315497,N
315710,N
315927,N
316152,N
316376,N
316611,N
316846,N
317097,N
317357,N
317597,N
317835,N
318066,N
318286,N
318506,N
318728,N
318960,N
319210,N
319455,N
319685,N
319902,N
320120,N
320349,N
320590,N
320844,N
321102,N
321355,N
321591,N
321825,N
322058,N
322298,N
322540,N
322777,N
323020,N
323260,N
323494,N
323724,N
323957,N
324188,N
324411,N
324628,N
324849,N
325094,N
325350,N
325608,N
325850,N
326083,N
326306,N
326529,N
326758,N
326993,N
327239,N
327479,N
327733,N
327995,N
328242,N
328479,N
328701,N
328921,N
329145,N
329388,N
329648,N
329904,N
330152,N
330390,N
330622,N
330850,N
331069,N
331287,N
331515,N
331764,N
332017,N
332280,N
332536,N
332765,N
332995,N
333225,N
333456,N
333701,N
333939,N
334169,N
334404,N
334637,N
334862,N
335093,N
335324,N
335552,N
335782,N
336022,N
336280,N
336550,N
336798,N
337030,N
337257,N
337477,N
337691,N
337913,N
338137,N
338361,N
338591,N
338828,N
339083,N
339335,N
339578,N
339809,N
340040,N
340277,N
340518,N
340768,N
341020,N
341267,N
341491,N
341706,N
341929,N
342166,N
342412,N
342663,N
342909,N
343158,N
343405,N
343652,N
343891,N
344123,N
344346,N
344566,N
344800,N
345053,N
345301,N
345549,N
345785,N
346020,N
346258,N
346501,N
346752,N
346986,N
347226,N
347461,N
347701,N
347929,N
348149,N
348377,N
348624,N
348887,N
349155,N
349414,N
349664,N
349903,N
350139,N
350363,N
350590,N
350831,N
351092,N
351364,N
351646,N
351898,N
352145,N
352389,N
352633,N
352857,N
353079,N
353314,N
353559,N
353814,N
354059,N
354306,N
354574,N
354846,N
355108,N
355353,N
355598,N
355837,N
356069,N
356307,N
356539,N
356769,N
357016,N
357276,N
357544,N
357799,N
358068,N
358341,N
358597,N
358844,N
359066,N
359291,N
359531,N
359772,N
360015,N
360255,N
360499,N
360741,N
360985,N
361217,N
361457,N
361713,N
361965,N
362216,N
362482,N
362738,N
362972,N
363197,N
363436,N
363672,N
363907,N
364144,N
364384,N
364632,N
364865,N
365098,N
365326,N
365562,N
365807,N
366045,N
366277,N
366511,N
366745,N
366972,N
367191,N
367393,N
367592,N
367801,N
368029,N
368266,N
368511,N
368754,N
368992,N
369225,N
369447,N
369670,N
369877,N
370087,N
370316,N
370546,N
370789,N
371046,N
371296,N
371537,N
371760,N
371999,N
372242,N
372493,N
372747,N
373000,N
373238,N
373460,N
373678,N
373890,N
374097,N
374305,N
374525,N
374761,N
375008,N
375246,N
375486,N
375735,N
375964,N
376184,N
376404,N
376622,N
376842,N
377067,N
377298,N
377526,N
377757,N
377989,N
378222,N
378453,N
378679,N
378908,N
379137,N
379377,N
379627,N
379867,N
380105,N
380335,N
380556,N
380775,N
380993,N
381221,N
381461,N
381692,N
381920,N
382148,N
382377,N
382596,N
382807,N
383020,N
383243,N
383474,N
383704,N
383942,N
384186,N
384424,N
384665,N
384901,N
385128,N
385346,N
385560,N
385778,N
385990,N
386203,N
386428,N
386650,N
386872,N
387102,N
387329,N
387560,N
387788,N
388023,N
388268,N
388508,N
388738,N
388959,N
389178,N
389397,N
389617,N
389841,N
390074,N
390309,N
390541,N
390771,N
391001,N
391224,N
391447,N
391664,N
391887,N
392121,N
392349,N
392585,N
392812,N
393026,N
393238,N
393453,N
393668,N
393890,N
394117,N
394353,N
394582,N
394823,N
395074,N
395314,N
395548,N
395794,N
396047,N
396294,N
396545,N
396804,N
397052,N
397316,N
397563,N
397808,N
398041,N
398271,N
398517,N
398786,N
399052,N
399302,N
399544,N
399787,N
400023,N
400260,N
400481,N
400706,N
400946,N
401195,N
401445,N
401701,N
401950,N
402187,N
402416,N
402654,N
402894,N
403139,N
403373,N
403615,N
403862,N
404102,N
404337,N
404576,N
404809,N
405040,N
405279,N
405526,N
405767,N
406002,N
406230,N
406455,N
406683,N
406915,N
407160,N
407416,N
407661,N
407908,N
408154,N
408404,N
408643,N
408875,N
409099,N
409329,N
409568,N
409802,N
410043,N
410281,N
410509,N
410744,N
410979,N
411218,N
411472,N
411725,N
411970,N
412214,N
412454,N
412681,N
412907,N
413136,N
413365,N
413597,N
413838,N
414093,N
414354,N
414600,N
414836,N
415074,N
415305,N
415535,N
415772,N
416022,N
416267,N
416515,N
416757,N
417005,N
417241,N
417476,N
417711,N
417955,N
418212,N
418466,N
418705,N
418935,N
419157,N
419370,N
419582,N
419804,N
420027,N
420259,N
420497,N
420747,N
420996,N
421230,N
421467,N
421699,N
421920,N
422139,N
422362,N
422597,N
422835,N
423068,N
423296,N
423518,N
423743,N
423969,N
424205,N
424447,N
424686,N
424935,N
425178,N
425424,N
425659,N
425886,N
426109,N
426330,N
426559,N
426795,N
427050,N
427298,N
427544,N
427787,N
428025,N
428259,N
428497,N
428733,N
428975,N
429217,N
429462,N
429711,N
429953,N
430196,N
430437,N
430678,N
430915,N
431170,N
431429,N
431674,N
431904,N
432124,N
432337,N
432553,N
432776,N
433007,N
433253,N
433506,N
433746,N
433993,N
434237,N
434457,N
434675,N
434894,N
435123,N
435358,N
435593,N
435839,N
436096,N
436331,N
436562,N
436799,N
437043,N
437284,N
437537,N
437793,N
438045,N
438300,N
438550,N
438790,N
439025,N
439258,N
439494,N
439733,N
439990,N
440251,N
440504,N
440737,N
440977,N
441216,N
441448,N
441687,N
441944,N
442191,N
442434,N
442684,N
442927,N
443161,N
443392,N
443626,N
443873,N
444122,N
444374,N
444633,N
444887,N
445123,N
445353,N
445578,N
445805,N
446025,N
446251,N
446475,N
446708,N
446953,N
447182,N
447404,N
447635,N
447862,N
448091,N
448324,N
448574,N
448830,N
449073,N
449311,N
449548,N
449789,N
450016,N
450252,N
450495,N
450736,N
450977,N
451218,N
451459,N
451698,N
451930,N
452169,N
452403,N
452641,N
452881,N
453128,N
453369,N
453597,N
453826,N
454051,N
454282,N
454521,N
454765,N
455009,N
455252,N
455500,N
455742,N
455978,N
456209,N
456437,N
456672,N
456903,N
457151,N
457400,N
457642,N
457879,N
458119,N
458352,N
458574,N
458811,N
459053,N
459290,N
459530,N
459768,N
460008,N
460240,N
460462,N
460689,N
460923,N
461164,N
461401,N
461643,N
461887,N
462118,N
462346,N
462571,N
462799,N
463028,N
463262,N
463508,N
463750,N
463996,N
464242,N
464487,N
464718,N
464944,N
465176,N
465411,N
465661,N
465922,N
466175,N
466418,N
466648,N
466876,N
467101,N
467328,N
467559,N
467796,N
468051,N
468296,N
468547,N
468797,N
469038,N
469270,N
469504,N
469745,N
469985,N
470230,N
470486,N
470737,N
470978,N
471210,N
471449,N
471696,N
471940,N
472190,N
472450,N
472700,N
472941,N
473185,N
473427,N
473656,N
473893,N
474137,N
474386,N
474633,N
474886,N
475131,N
475369,N
475615,N
475859,N
476100,N
476346,N
476601,N
476854,N
477100,N
477348,N
477591,N
477822,N
478047,N
478286,N
478539,N
478785,N
479038,N
479293,N
479539,N
479768,N
480001,N
480240,N
480484,N
480736,N
480991,N
481246,N
481493,N
481733,N
481978,N
482225,N
482468,N
482709,N
482959,N
483223,N
483483,N
483734,N
483969,N
484209,N
484449,N
484687,N
484937,N
485208,N
485483,N
485739,N
486004,N
486263,N
486508,N
486746,N
486997,N
487262,N
487519,N
487777,N
488036,N
488287,N
488526,N
488772,N
489031,N
489288,N
489539,N
489782,N
490029,N
490276,N
490524,N
490763,N
491007,N
491268,N
491534,N
491796,N
492068,N
492324,N
492560,N
492792,N
493027,N
493260,N
493498,N
493746,N
494001,N
494253,N
494502,N
494745,N
494975,N
495203,N
495425,N
495652,N
495896,N
496141,N
496380,N
496619,N
496851,N
497073,N
497296,N
497528,N
497768,N
498016,N
498257,N
498503,N
498757,N
498996,N
499228,N
499464,N
499709,N
499939,N
500184,N
500449,N
500704,N
500954,N
501201,N
501443,N
501676,N
501913,N
502164,N
502421,N
502677,N
502922,N
503184,N
503448,N
503702,N
503950,N
504183,N
504414,N
504652,N
504883,N
505112,N
505334,N
505558,N
505781,N
506003,N
506229,N
506463,N
506689,N
506926,N
507176,N
507419,N
507667,N
507905,N
508132,N
508357,N
508577,N
508805,N
509034,N
509253,N
509468,N
509677,N
509888,N
510099,N
510313,N
510551,N
510798,N
511037,N
511281,N
511538,N
511795,N
512029,N
512262,N
512489,N
512719,N
512957,N
513191,N
513428,N
513676,N
513928,N
514172,N
514400,N
514641,N
514887,N
515144,N
515390,N
515650,N
515911,N
516162,N
516399,N
516633,N
516872,N
517108,N
517352,N
517616,N
517882,N
518149,N
518401,N
518650,N
518898,N
519139,N
519382,N
519634,N
519896,N
520145,N
520393,N
520647,N
520891,N
521116,N
521350,N
521594,N
521848,N
522109,N
522384,N
522646,N
522890,N
523128,N
523362,N
523591,N
523823,N
524058,N
524298,N
524545,N
524786,N
525031,N
525271,N
525496,N
525735,N
525980,N
526231,N
526493,N
526756,N
527008,N
527249,N
527503,N
527774,N
528054,N
528334,N
528604,N
528851,N
529105,N
529354,N
529589,N
529818,N
530071,N
530356,N
530633,N
530903,N
531183,N
531451,N
531693,N
531932,N
532175,N
532469,N
532807,N
533161,N
533493,N
533796,N
534066,N
534314,N
534560,N
534809,N
535056,N
535306,N
535562,N
535815,N
536079,N
536351,N
536619,N
536876,N
537141,N
537406,N
537666,N
537911,N
538154,N
538389,N
538621,N
538851,N
539074,N
539309,N
539555,N
539793,N
540020,N
540237,N
540462,N
540690,N
540915,N
541156,N
541411,N
541668,N
541910,N
542147,N
542380,N
542605,N
542829,N
543054,N
543290,N
543550,N
543801,N
544044,N
544294,N
544527,N
544753,N
544981,N
545216,N
545451,N
545692,N
545933,N
546186,N
546433,N
546668,N
546903,N
547142,N
547380,N
547624,N
547876,N
548130,N
548374,N
548616,N
548860,N
549101,N
549352,N
549610,N
549862,N
550122,N
550389,N
550651,N
550896,N
551136,N
551370,N
551603,N
551855,N
552124,N
552381,N
552630,N
552876,N
553112,N
553337,N
553565,N
553807,N
554049,N
554297,N
554552,N
554818,N
555069,N
555310,N
555546,N
555791,N
556038,N
556287,N
556548,N
556800,N
557044,N
557292,N
557530,N
557767,N
558004,N
558247,N
558495,N
558745,N
559000,N
559252,N
559495,N
559736,N
559978,N
560211,N
560449,N
560705,N
560959,N
561202,N
561440,N
561671,N
561893,N
562109,N
562333,N
562568,N
562807,N
563058,N
563308,N
563562,N
563811,N
564057,N
564288,N
564526,N
564773,N
565020,N
565272,N
565530,N
565781,N
566018,N
566253,N
566502,N
566751,N
566997,N
567249,N
567514,N
567768,N
568025,N
568279,N
568528,N
568764,N
569004,N
569260,N
569521,N
569776,N
570029,N
570272,N
570507,N
570741,N
570984,N
571245,N
571517,N
571773,N
572032,N
572301,N
572546,N
572780,N
573015,N
573256,N
573510,N
573769,N
574020,N
574269,N
574520,N
574753,N
574997,N
575261,N
575533,N
575805,N
576060,N
576314,N
576562,N
576800,N
577026,N
577253,N
577483,N
577732,N
578012,N
578295,N
578568,N
578817,N
579064,N
579320,N
579602,N
579872,N
580132,N
580384,N
580631,N
580881,N
581114,N
581342,N
581576,N
581827,N
582079,N
582336,N
582613,N
582882,N
583138,N
583396,N
583659,N
583906,N
584149,N
584404,N
584671,N
584930,N
585179,N
585421,N
585657,N
585893,N
586122,N
586361,N
586612,N
586872,N
587119,N
587373,N
587620,N
587867,N
588105,N
588349,N
588597,N
588845,N
589091,N
589343,N
589585,N
589818,N
590043,N
590275,N
590521,N
590768,N
591020,N
591281,N
591537,N
591768,N
591997,N
592234,N
592462,N
592691,N
592921,N
593167,N
593440,N
593714,N
594008,N
594274,N
594520,N
594768,N
595026,N
595275,N
595521,N
595762,N
595996,N
596223,N
596447,N
596677,N
596917,N
597171,N
597440,N
597699,N
597972,N
598241,N
598503,N
598738,N
598983,N
599229,N
599481,N
599734,N
599992,N
600249,N
600504,N
600741,N
600988,N
601234,N
601482,N
601729,N
601988,N
602245,N
602498,N
602739,N
602972,N
603210,N
603448,N
603690,N
603946,N
604206,N
604457,N
604701,N
604945,N
605183,N
605417,N
605652,N
605895,N
606148,N
606395,N
606649,N
606903,N
607150,N
607379,N
607613,N
607859,N
608105,N
608357,N
608613,N
608862,N
609113,N
609353,N
609592,N
609835,N
610090,N
610334,N
610598,N
610868,N
611132,N
611373,N
611609,N
611849,N
612080,N
612321,N
612584,N
612849,N
613097,N
613345,N
613596,N
613831,N
614066,N
614308,N
614551,N
614791,N
615036,N
615298,N
615548,N
615783,N
616012,N
616245,N
616483,N
616723,N
616974,N
617235,N
617492,N
617730,N
617962,N
618197,N
618431,N
618667,N
618907,N
619156,N
619407,N
619655,N
619898,N
620136,N
620379,N
620621,N
620873,N
621122,N
621371,N
621622,N
621883,N
622123,N
622351,N
622581,N
622821,N
623048,N
623272,N
623500,N
623737,N
623976,N
624224,N
624472,N
624708,N
624932,N
625153,N
625389,N
625633,N
625864,N
626096,N
626330,N
626573,N
626805,N
627030,N
627260,N
627506,N
627759,N
627997,N
628240,N
628482,N
628707,N
628927,N
629147,N
629376,N
629612,N
629852,N
630100,N
630358,N
630613,N
630840,N
631067,N
631298,N
631520,N
631736,N
631951,N
632177,N
632425,N
632673,N
632912,N
633148,N
633400,N
633645,N
633893,N
634154,N
634418,N
634675,N
634918,N
635162,N
635408,N
635640,N
635869,N
636112,N
636373,N
636623,N
636882,N
637135,N
637366,N
637591,N
637813,N
638094,N
638393,N
638690,N
638976,N
639245,N
639489,N
639721,N
639961,N
640204,N
640466,N
640733,N
641013,N
641299,N
641586,N
641842,N
642097,N
642359,N
642615,N
642880,N
643152,N
643422,N
643671,N
643929,N
644183,N
644433,N
644665,N
644917,N
645182,N
645438,N
645708,N
645977,N
646224,N
646452,N
646694,N
646945,N
647200,N
647448,N
647684,N
647912,N
648139,N
648368,N
648602,N
648863,N
649141,N
649414,N
649673,N
